PKEY=1, STUDENT_ID=2, FNAME=EMILY, LNAME=SMITH, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=214, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=215, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=216, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=217, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=218, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=219, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=220, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=221, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=222, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=QU, ITEM_ID=1, SCORE=7
PKEY=223, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=QU, ITEM_ID=2, SCORE=6
PKEY=224, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=225, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=QU, ITEM_ID=4, SCORE=10
PKEY=226, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=QU, ITEM_ID=5, SCORE=9
PKEY=227, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=QU, ITEM_ID=6, SCORE=5
PKEY=228, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=229, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=EX, ITEM_ID=1, SCORE=39
PKEY=230, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=EX, ITEM_ID=2, SCORE=36
PKEY=231, STUDENT_ID=12, FNAME=SAMANTHA, LNAME=MARTINEZ, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=232, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=233, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=234, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=235, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=236, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=237, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=238, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=239, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=240, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=241, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=242, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=243, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=244, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=245, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=246, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=QU, ITEM_ID=4, SCORE=10
PKEY=247, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=248, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=249, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=QU, ITEM_ID=7, SCORE=7
PKEY=250, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=EX, ITEM_ID=1, SCORE=29
PKEY=251, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=EX, ITEM_ID=2, SCORE=26
PKEY=252, STUDENT_ID=13, FNAME=MATTHEW, LNAME=ANDERSON, TYPE=EX, ITEM_ID=3, SCORE=28
PKEY=253, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=254, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=255, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=256, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=257, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=258, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=259, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=260, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=261, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=262, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=263, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=264, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=QU, ITEM_ID=1, SCORE=5
PKEY=265, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=QU, ITEM_ID=2, SCORE=5
PKEY=266, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=267, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=268, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=QU, ITEM_ID=5, SCORE=9
PKEY=269, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=270, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=271, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=EX, ITEM_ID=1, SCORE=38
PKEY=272, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=EX, ITEM_ID=2, SCORE=29
PKEY=273, STUDENT_ID=14, FNAME=AVA, LNAME=TAYLOR, TYPE=EX, ITEM_ID=3, SCORE=34
PKEY=274, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=275, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=276, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=277, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=278, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=279, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=280, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=281, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=282, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=283, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=284, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=285, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=QU, ITEM_ID=1, SCORE=9
PKEY=286, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=QU, ITEM_ID=2, SCORE=8
PKEY=287, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=288, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=289, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=QU, ITEM_ID=5, SCORE=8
PKEY=290, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=QU, ITEM_ID=6, SCORE=8
PKEY=291, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=292, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=EX, ITEM_ID=1, SCORE=38
PKEY=293, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=EX, ITEM_ID=2, SCORE=24
PKEY=294, STUDENT_ID=15, FNAME=ETHAN, LNAME=THOMAS, TYPE=EX, ITEM_ID=3, SCORE=27
PKEY=295, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=296, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=297, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=298, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=299, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=300, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=301, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=302, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=303, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=304, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=305, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=306, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=QU, ITEM_ID=1, SCORE=9
PKEY=307, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=308, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=QU, ITEM_ID=3, SCORE=7
PKEY=309, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=310, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=QU, ITEM_ID=5, SCORE=8
PKEY=311, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=312, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=QU, ITEM_ID=7, SCORE=8
PKEY=313, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=EX, ITEM_ID=1, SCORE=29
PKEY=314, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=EX, ITEM_ID=2, SCORE=28
PKEY=315, STUDENT_ID=16, FNAME=ANDREW, LNAME=HERNANDEZ, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=316, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=317, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=318, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=319, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=320, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=321, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=322, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=323, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=324, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=325, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=326, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=327, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=328, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=QU, ITEM_ID=2, SCORE=6
PKEY=329, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=330, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=331, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=332, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=QU, ITEM_ID=6, SCORE=5
PKEY=333, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=334, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=EX, ITEM_ID=1, SCORE=39
PKEY=335, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=EX, ITEM_ID=2, SCORE=25
PKEY=336, STUDENT_ID=17, FNAME=ASHLEY, LNAME=MOORE, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=337, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=338, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=339, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=340, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=341, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=342, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=343, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=344, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=345, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=346, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=347, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=348, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=QU, ITEM_ID=1, SCORE=7
PKEY=349, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=350, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=351, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=QU, ITEM_ID=4, SCORE=8
PKEY=352, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=QU, ITEM_ID=5, SCORE=6
PKEY=353, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=354, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=355, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=EX, ITEM_ID=1, SCORE=28
PKEY=356, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=EX, ITEM_ID=2, SCORE=29
PKEY=357, STUDENT_ID=18, FNAME=DANIEL, LNAME=MARTIN, TYPE=EX, ITEM_ID=3, SCORE=38
PKEY=358, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=359, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=360, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=361, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=362, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=363, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=364, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=365, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=366, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=367, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=368, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=369, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=QU, ITEM_ID=1, SCORE=7
PKEY=370, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=QU, ITEM_ID=2, SCORE=8
PKEY=371, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=372, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=QU, ITEM_ID=4, SCORE=7
PKEY=373, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=QU, ITEM_ID=5, SCORE=5
PKEY=374, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=375, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=376, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=EX, ITEM_ID=1, SCORE=34
PKEY=377, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=EX, ITEM_ID=2, SCORE=32
PKEY=378, STUDENT_ID=19, FNAME=ANTHONY, LNAME=JACKSON, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=379, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=380, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=381, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=382, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=383, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=384, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=385, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=386, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=387, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=388, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=389, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=390, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=391, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=QU, ITEM_ID=2, SCORE=5
PKEY=392, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=QU, ITEM_ID=3, SCORE=9
PKEY=393, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=394, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=395, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=396, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=397, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=EX, ITEM_ID=1, SCORE=35
PKEY=398, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=EX, ITEM_ID=2, SCORE=32
PKEY=399, STUDENT_ID=20, FNAME=SOPHIA, LNAME=THOMPSON, TYPE=EX, ITEM_ID=3, SCORE=26
PKEY=400, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=401, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=402, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=403, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=404, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=405, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=406, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=407, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=408, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=409, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=410, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=411, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=QU, ITEM_ID=1, SCORE=10
PKEY=412, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=QU, ITEM_ID=2, SCORE=9
PKEY=413, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=QU, ITEM_ID=3, SCORE=8
PKEY=414, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=415, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=QU, ITEM_ID=5, SCORE=8
PKEY=416, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=QU, ITEM_ID=6, SCORE=8
PKEY=417, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=QU, ITEM_ID=7, SCORE=8
PKEY=418, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=EX, ITEM_ID=1, SCORE=32
PKEY=419, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=EX, ITEM_ID=2, SCORE=25
PKEY=420, STUDENT_ID=21, FNAME=ELIZABETH, LNAME=WHITE, TYPE=EX, ITEM_ID=3, SCORE=36
PKEY=421, STUDENT_ID=22, FNAME=ALEXIS, LNAME=LOPEZ, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=422, STUDENT_ID=22, FNAME=ALEXIS, LNAME=LOPEZ, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=423, STUDENT_ID=22, FNAME=ALEXIS, LNAME=LOPEZ, TYPE=HW, ITEM_ID=3, SCORE=5
